ChanQual,Exp_collection,Expi,WebCam,comments,ephysFN,expControlFN,pref_chan,pref_unit,stim_size,stimuli
,Evol_BigGAN_Movie,,,"009 GenMovie (4) 
18 [0 -5] 5 1 CMAES 
Hash 5/5  
This guy slowly evolves  
Monkey Still working pretty well!  
Not sure if the working period is helping or not.  
Definitely evolving, get a pot like image / movie.  
It’s late period that is evolving. Now it looks like camera lid. Still roundy stuff  
Is it general that the reference image firing rate decay over time ? 
OK this guy stuck and start to decay even more.  
35 blocks stop.  
Completed    
Neuro_feedback 
Just a pilot trial.  
NeuroFeedback(1) 
Modify the code such that we can change criterion and scaling dynamically 
8.5 he can still reach that! Using IT spontaneous firing  
10 30 scaling lets see Still work  
10 40 scaling doesn’t succeed. So spontaneuously  
12 30 it’s still hard. So criterion should be within 10-12.  
Seems spontaneously 10 can be reached but 12 is pretty hard.  
He close his eyes! Still can get rewards  
Maybe fatigue? The spontaneous rate decays.  
He cannot reach 10 now.  
2021/1/21  
Debug the RFMapping slow problem. Seems like plot function is the burden.  ",Alfa-05012021-009,210105_Alfa_generate_Movie(4),18.0,,5.0,N:\Stimuli\2020-GANmovies\2021-01-05-Alfa-02\2021-01-05-13-07-18
,,,,"001 starts 10:51 
So I disable the plotting online, and the thing runs much faster! ITI ~ 121 ms  
Happy. 
Yeah if we are not going to use the online plot, we don’t really need to plot it…. We can just leave it offline.  
5min 8 blocks finish!  
Found a Inhibitory unit in 24. Fast spiking neuron maybe!  
Completed ",Alfa-07012021-001,210107_Alfa_rfMapper_basic(4),,,,
,BigGAN_FC6,,,"002 genrate BigGAN 
Copied reference  
58  [-1 -2.4] 4 1 CMAES fc6  
58  [-1 -2.4] 4 1 CMAES BigGAN full  
Very fast experiment.  
Is there some common features for the units that are easy to evolve?  
Single units?  
This guy is definitely evolving~ Even the BigGAN thread.  
Wow…..The FC6 thread is evolving great!  
This unit is a treasure.  
FC6  
OK…. Waste 15 mins doing eye calibaration with no results and monkey is mad:( Sad  
He is not cooperating  
Starts from 5-6 -> 18-19 sp.s 
FC6 thread super successful. BigGAN thread goes nowhere.  
45 mins finished Monkey has drank 350 +100ml.  
Yeah backup has ruined 10 mins…. Not good  
The think looks like a curved surface with shading on it.  
Completed ",Alfa-07012021-002,210107_Alfa_generate_BigGAN,58.0,,4.0,N:\Stimuli\2020-BigGAN\2021-01-07-Alfa-01\2021-01-07-11-11-04
,BigGAN_FC6,,,"003 
58  [-1 -2.4] 4 1 CMAES BigGAN class space 
I feel BigGAN is not the style it likes 
Stuck around 10 sp/s 
Interestingly, the cell evolves a cat ball, which is like the surface in last exp.  
I feel one problem that BigGAN space have is that it’s not converging / attracting. 
Still Stuck around 10 sp/s.   
450 mlNow 
Cool interesting! This guy suddenly evolved at 30 blocks and stay relatively high.  
So this is actually successful.  
35 mins 37 blocks matched.  
500mL +  
Completed ",Alfa-07012021-003,210107_Alfa_generate_BigGAN(1),58.0,,4.0,N:\Stimuli\2020-BigGAN\2021-01-07-Alfa-02\2021-01-07-12-11-50
,,,,"005 NeuroFeedback  
Criterion 10 Scaling 30  
Seems he can make it consistently!  
Seems not always, he failed for 3-4 times.  
Maybe we should use a single IT unit instead of all the units 
See if he can modulate those.  
Completed ",Alfa-07012021-005,210107_Alfa_neuro_feedback(1),,,,
,,,,RF mapping 8 blocks. I ignored this though. I scan was way off to the lower left. It seemed to work anyway so I left it. However by the first refinement I had to redo iscan. ,Alfa-11012021-001,210111_Alfa_rfMapper_basic,,,,
,,,,"I evolved channel 1 [0,0] 6 for 25 blocks. It evolved strongly.  ",Alfa-11012021-002,210111_Alfa_generate_BigGAN(1),1.0,,6.0,N:\Stimuli\2020-BigGAN\2021-01-11-Alfa-01\2021-01-11-11-36-40
,,,,"I did a refinement, the updated kind which emphasized compactness equal to firing rate. Iscan was not able to center though so I had to move it and recalibrate the eye. The blur sigma was ~2 sigma (moderate). The pinscreen focused on the lower left with some other blobs in the center and upper right. ",Alfa-11012021-003,210111_Alfa_evolution_refinement(1),,,,N:\Stimuli\2020-evoRefine\2021-01-11-Alfa-01\2021-01-11-12-07-04
,,,,"I repeated the evolution refinement but with compactness importance cut to 25% of its former value.  Same blur sigma, but a much clearer pinscreen, a highly focused point was selected in the lower left, with a much weaker blobs in the center and upper right (in roughly the same locations). 
2021/01/21  ",Alfa-11012021-004,210111_Alfa_evolution_refinement(2),,,,N:\Stimuli\2020-evoRefine\2021-01-11-Alfa-01\2021-01-11-12-27-49
,,,,"001 RFMapping  
11:10- 11:20 7 reps  
   ",Alfa-12012021-001,210112_Alfa_rfMapper_basic,,,,
,BigGAN_FC6;BigGAN_Hessian,18.0,,"002  generate BigGAN.  
27 [0.1 0.1] 4 deg  unit 1 CMAES fc6 
27 [0.1 0.1] 4 deg  unit 1 CMAES BigGAN full 
Let’s see how well this goes. There is a high baseline.  
OK Starting up.  
Evolved a bit and stuck there kind of. 
Wow at around 15 gens the BigGAN space catch up with the FC6 thread!   
2 threads keeps evolving together.  
White background horizontal bar like object.  
BigGAN FC6 Both successful and the result is comparable.  
We are at 150 mL now need to move fast.   
Note that this cell’s activity is late and the baseline has more leakage from previous trial. Z 
FC6 still wins 24>22 spikes . But not as crazy as before!  
Completed really successful experiment.  ",Alfa-12012021-002,210112_Alfa_generate_BigGAN,27.0,,4.0,N:\Stimuli\2020-BigGAN\2021-01-12-Alfa-01\2021-01-12-11-33-31
,BigGAN_Hessian,18.0,,"Hessian Manifold  
Debug the python code takes some time.  
Class Space, Noise space explore 
Deleted some center column to reduce number  
6 rep and sth the tuning pattern seems right!  
Completed 
Just a relax let him move his eyes  
But he made it in quite some trials!  ",Alfa-12012021-003,210112_Alfa_selectivity_basic,,,,N:\Stimuli\2020-Hessian\alfa-210112-selectivity
,,,,"Just a relax  
Do some exercise.  ",Alfa-12012021-004,210112_Alfa_neuro_feedback(1),,,,
,,,,"001 RF Mapping 
Starts 11:21 5 mins 8 blocks.  
Sounds Ok.  ",Alfa-13012021-001,210113_Alfa_rfMapper_basic,,,,
,BigGAN_FC6;BigGAN_Hessian,19.0,,"002 Generate BigGAN  
Chan 28 unit 1  [-2.3 -4.5]  5 deg FC6  
Chan 28 unit 1  [-2.3 -4.5]  5 deg BigGAN  
This guy reached ceiling very fast. Definitely evolved.  
But then evolving again from 30sp/s -> 40+ sp/s  
Interestingly BigGAN thread is decreasing.  
OK the FC6 gan suddenly climbs a lot!  
The sustained part evolves a lot. 40->50 ->59 
 Decay of reference image activity.  
Activity latency decrease!  
BigGAN thread climbs a lot at 37 blocks reached 43 sp/s  
41 mins.  
ORZ the BigGAN starts catching up.  
This is insane…. BigGAN -> 55sp/s FC6 66sp/s  
Both stay there!  
52 mins 45 blocks 2 threads !!!  
Both successful. Esp. the biggan part =-== 
completed ",Alfa-13012021-002,210113_Alfa_generate_BigGAN,28.0,,5.0,N:\Stimuli\2020-BigGAN\2021-01-13-Alfa-01\2021-01-13-11-40-24
,BigGAN_Hessian,19.0,,"Selectivity basic 
Monkey is not in the mode  
Try to do the Hessian images for chan 28 but cannot finish one block. Lets see.   
Incompleted ",Alfa-13012021-003,210113_Alfa_selectivity_basic,28.0,,5.0,N:\Stimuli\2020-Hessian\alfa-210113-selectivity
,,,,"Selectivity basic (1) 
Aborted.... not in the working mood 
Today monkey is easier to reach success?!  
Is that because the signal quality or more multi unit is in the recording?  
2021/01/20 ",Alfa-13012021-004,210113_Alfa_selectivity_basic(1),28.0,,5.0,N:\Stimuli\2020-Hessian\alfa-210113-selectivity
,,,,"RFMapping  11:39 started 
11:49 finished 10 mins 
At first quite hard to fixate, but then gets proficient! Goog monk. 
It seems we lost the monkey chan 28 unit 1. it's no longer responsive : ( sad 
chan 24  2, 55  1 
Chan 20 –0.4 -3.5   5 deg 
Chan 24 –3.5 -5  6deg 
Chan 32 –5.1 -3.4 6deg 
completed ",Alfa-20012021-001,210120_Alfa_rfMapper_basic,,,,
,BigGAN_FC6,,,"Generate BigGAN 
Chan 32 
Use ref img from chan_32_exp_04 
PSTH looks great but is it evolving in the wrong direction?  
Monkey is doing great! And evolution in BigGAN is working well.  
So the score increases but not dramatically. Lets wait.  
This is interesting because dual threads success, but not super success. 75->90 
And the evolved score is kind of comparable!  
completed ",Alfa-20012021-003,210120_Alfa_generate_BigGAN(1),32.0,,,N:\Stimuli\2020-BigGAN\2021-01-20-Alfa-01\2021-01-20-12-10-29
,BigGAN_FC6,,,"004 Generate BigGAN 
24  [-3.5  -5]  6  2  
24  [-3.5  -5]  6  2  
Seems this is evolving in the wrong way.....  
ANd also no visual response.  
Not Saving!!!! 
Aborted ",Alfa-20012021-004,210120_Alfa_generate_BigGAN(2),24.0,,6.0,N:\Stimuli\2020-BigGAN\2021-01-20-Alfa-02\2021-01-20-12-53-17
,BigGAN_FC6,,,"005 Generate BigGAN 
55  [0  -1.5]  4  1  
55  [0  -1.5]  4  1  
It's evolving! Esp. The FC6 and BigGAN is doing great. Even though the RF mapping don't have a confined RF.  
The PSTH suggests this can be a successful evolution. r 
completed ",Alfa-20012021-005,210120_Alfa_generate_BigGAN(3),55.0,,4.0,N:\Stimuli\2020-BigGAN\2021-01-20-Alfa-03\2021-01-20-13-06-42
,,,,"001 RF mapper  
Let's see RF and the  
7 [-1 –2.5] 4 deg 1  
24  2 looks good.  
32 [-5 –3.6] 6 deg 2 
55  
58 [-0.6, -4.2] 5 deg 1 is sketchy.  ",Alfa-26012021-001,210126_Alfa_rfMapper_basic,,,,
2.0,BigGAN_FC6,,,"002  
58 [-0.6, -4.2] 5 deg 1  
FC6  
BigGAN full  
SU 2/5 
Pretty good, two threads are both quite successful and doing their job.  
The reference images are pretty bad at evoking them..... 
Gen 13 therre is a jump for the FC6 thread. 
15-17 blocks a sudden jump!  
The scores and evolution seems not stable...? 
So the BigGAN thread fluctuate quite a lot. , FC6 is less.  
Cool So seems from 5-14 
Completed ",Alfa-26012021-002,210126_Alfa_generate_BigGAN(1),58.0,,5.0,N:\Stimuli\2020-BigGAN\2021-01-26-Alfa-01\2021-01-26-12-03-50
3.0,BigGAN_FC6,,,"003  Generate BigGAN 
7 [-1 –2.5] 4 1 CMAES 
This cell definitely prefer BigGAN image Object like.  
MU 3/5 
Not quite successful  
Maybe this is the high level cell or it's motion sleective.  
Not quite successful at all. Rrr 
Completed but not successful  
004 generate BigGAN 
24 [-4 –4.6]  6 deg  2  
Abort! Monk is not cooperating ",Alfa-26012021-003,210126_Alfa_generate_BigGAN(2),7.0,,4.0,N:\Stimuli\2020-BigGAN\2021-01-26-Alfa-02\2021-01-26-12-45-32
,,,,"001 RFMapping 
QUuite similar to last experiment ",Alfa-28012021-001,210128_Alfa_rfMapper_basic,,,,
4.5,BigGAN_FC6,,,"002 Generate BigGAN 
24 [-4 –5]  6 deg  unit 2  
24 [-4 –5]  6 deg  unit 2  
MU 4.5/5 
Reference copied.  
Why the PSTH looks different from what we get from RF mapping exp.  
Visual response is bad. fixation is bad. Break fixation rate 98%!!!!  
20mins 9blocks evolve in the negative direction.....This won't work  
Terminates 
01 folder  
Not completed only 10 blocks..... not successful ",Alfa-28012021-002,210128_Alfa_generate_BigGAN,24.0,,6.0,N:\Stimuli\2020-BigGAN\2021-01-28-Alfa-01\2021-01-28-10-38-03
4.5,BigGAN_FC6,,,"003  
5[-2.5 –3.9]  4 deg  unit 1  
5[-2.5 –3.9]  4 deg  unit 1  
4.5/5 signal 
Monkey struggle for a while but now better.  
BigGAN thread evolves a bit  
Fluctuation is large.  
The evolution is somehow in the negative direction???? 
Maybe finish this thread and call it a day.  
Maybe do some debugging.  
Non-evolvable why? And it's like in the wrong direction.... 
Completed not successful  
2021/02/02 ",Alfa-28012021-003,210128_Alfa_generate_BigGAN(1),5.0,,4.0,N:\Stimuli\2020-BigGAN\2021-01-28-Alfa-02\2021-01-28-11-05-28
,,,,"001 RFmapper 
Performance pretty good!  
Good monks!  
COmpleted 6mins! Great  ",Alfa-02022021-001,210202_Alfa_rfMapper_basic,,,,
,PopulEvol_IT,,,"002 Selectivity 
Get the population vectors for each thing 
[-2.5 -2.5]  6 deg  
3 mins 15 reps of 16 images.  
[0 0] 4 deg 
003 experiment crashed ",Alfa-02022021-002,210202_Alfa_selectivity_basic,,,6.0,N:\Stimuli\2020-CosineEvol\2021-02-02-Alfa-refRepr
,PopulEvol_IT,,,"(2) BigGAN evol Cosine 
005 kind of succeed? 
[-2.5 -2.5] 6 deg  CMAES  
BigGAN full spcae 
So I use grape image as probe and evolve towards the IT based similarity of the representation 
(Dot product with some normalization)  
So definitely some channel evolves!  And also evolved image gets higher score than the natural reference images.  
Gets a huge cat face . Gen 38 score is quire high (3680! It starts from ~3000) 
Now it gets some dark skinned animal! May be signify the color of grape fruit?? 
Scores get down  now.... 3400 and the skin color is nolonger dark  
Stops around 3400 but still fine.  
Let's try FC6 next.  
Super successful as a first shot! Monkey is also working great!  
Less than 20 mins 60 blocks~  ",Alfa-02022021-005,210202_Alfa_generate_BigGAN_cosine(3),,,6.0,N:\Stimuli\2020-CosineEvol\2021-02-02-Alfa-01\2021-02-02-12-02-15
,PopulEvol_IT,,,"(4) BigGAN evol Cosine 
[-2.5 -2.5] 6 deg  CMAES  
FC6 full spcae 
This guy starts from 1300 (Not BigGAN starts from 3000) 
So there is a a huge difference in terms of the style or the object ness of the image.;  
Cool 1800 now. Purpleish things come into the scene! Block 9  
1900 now 2029 now! Evolving steadily. 
2856! It definitely gives rise to a well contained spherical thing.  
With some purple bluish hue. Maybe that's what it wants? 
18 mins 40 blocks fast fast! ",Alfa-02022021-006,210202_Alfa_generate_BigGAN_cosine(4),,,6.0,N:\Stimuli\2020-CosineEvol\2021-02-02-Alfa-02\2021-02-02-12-36-48
,PopulEvol_IT,,,"007 
Let's evolve to banana! BigGAN evol Cosine 
[-2.5 -2.5] 6 deg  CMAES  
FC6 full spcae 
Mean score 578!  
Quite a low start! 
939 now, the scene is yellowish! Good job.  
0ver 1000 now!  
1244 now 
So the evolved object looks really like monkey now 
Monkey or Gorilla? 
1403 now! 1637 @ 20 blocks 
1456 @ 21 blocks finished  ",Alfa-02022021-007,210202_Alfa_generate_BigGAN_cosine(5),,,6.0,N:\Stimuli\2020-CosineEvol\2021-02-02-Alfa-03\2021-02-02-12-59-03
,PopulEvol_IT,,,"001 RFmapping 
ryr signal is great. r 
8 min 9 blocks!! 
Completed ",Alfa-04022021-001,210204_Alfa_rfMapper_basic,,,,
,PopulEvol_IT,,,"003 
8 deg [-3 -3] cent image huge image  
Not sure if this make the IT encoding better. 
003 3 mins and 16 blocks great!  
Actually in post analysis much more channel becomes responsive when image is 8 deg  
IT array is generally much more  
Completed 
004  
8 deg [-3 –3 ] IT dot product 
Plot function crashed 
Aborted 
005 
8 deg [-3 –3 ] IT dot product 
Plot function crashed 
Aborted ",Alfa-04022021-003,210204_Alfa_selectivity_basic,,,8.0,N:\Stimuli\2020-CosineEvol\2021-02-04-Alfa-refRepr
,PopulEvol_IT,,,"006 
8 deg [-3 –3 ] IT dot product (Activation normalized in both batch) 
Dot product can evolve quite steadily.  
BY suppressing many channels  
Evolution is quite stable.  from –30 -> -7 
So it suppress a lot of un necessary activity.  
r.  
36 blocks 25 mins  
Very successful in terms of evolution.  
Image just looks white.... So suppress most IT channels 
Completed 
007 Starts 12:43  
Repeat the same experiment, with baseline subtraction to each individual channel 
THough the baseline is estimated using mean of the batch instead of the single trial estimate.  
Crashed at scoreing part@  
Aborted ",Alfa-04022021-006,210204_Alfa_generate_BigGAN_cosine(3),,,8.0,N:\Stimuli\2020-CosineEvol\2021-02-04-Alfa-01\2021-02-04-12-09-40
,PopulEvol_IT,,,"008  Starts 12:43  (5) 
8 deg [-3 –3 ]  
Repeat the same experiment, with baseline subtraction to each individual channel 
THough the baseline is estimated using mean of the batch instead of the single trial estimate.  
Start again.  
Cool. After baseline subtraction from activity the thing looks much better! Not more negative scores.   
Evolution definitely works , scores increasing steady pace (score 20 -> 40) 
But the banana seemse not there yet. Also we didn't get the key channels to fire. Majorly the other channesl are more suppressed 
Find some more gradient from one of the peaked channel 
So getting more score from suppressing all other channels is not a good thing....You want to get rid of those 
Monk seems not willing to work for now... 
Basically it created a cleared scene 
17min 24 blocks 
25 blocks stopped try sth else 
Image is quite clear....So suppress most IT channels 
Completed ",Alfa-04022021-008,210204_Alfa_generate_BigGAN_cosine(5),,,8.0,N:\Stimuli\2020-CosineEvol\2021-02-04-Alfa-02\2021-02-04-12-47-07
